"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","ae_hyd","ae_sal","arena1","arena2","ascv","aspv","c_b_cys","ce_sha","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","gy_sal","ic_hof","ic_mul","ihnv","ipnv","isav7","isav8","ku_thy","lo_sal","mitov","mo_vis","my_arc","my_cer","my_ins","na_sal","ne_per","omv","ortho","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","pisck_sal","pmcv","prv","pspv","re_sal","reov","rlo","sav","sch","sgpx","smallUK","sp_des","sp_sal","te_bry","te_mar","toti","ven","ver","vhsv","vi_ang","vi_sal","ye_ruc_glnA"
"365","1000-0023-118-5978",0,"HS","SW",2010,"02-Jul-10",183,654,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",133,21,0.892615393,-3.049335628,"F","Northern","Northern",50.955,-127.754,"Mixed","NO","AvgCopy",3.19e-12,NA,0,0,3.869282429,0,NA,2474.561012,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,58.00017302,NA,0,0,0,NA,0,0,215540.6974,0,14.70205866,0,0,NA,0,34574.53996,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"366","1000-0023-118-5979",0,"HS","SW",2010,"02-Jul-10",183,654,"Roaring","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",127,18,0.878741915,-3.056138658,"F","Northern","Northern",50.955,-127.754,"Mixed","NO","AvgCopy",6.62e-09,NA,0,0,1.171747199,0,NA,1028.159665,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,902029.4393,NA,0,0,0,NA,0,0,3642.526912,0,46.94394378,0,0,NA,0,2977.07236,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"367","1000-0023-118-5980",0,"HS","SW",2010,"02-Jul-10",183,654,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",128,17,0.810623169,-3.091180988,"F","Northern","Northern",50.955,-127.754,"Mixed","NO","AvgCopy",0.000252591,NA,0,0,0,0,NA,64.72473482,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,560741.9196,NA,0,0,0,NA,0,0,91.14185959,0,0,0,0,NA,0,316.3988371,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"368","1000-0023-118-5982",0,"HS","SW",2010,"02-Jul-10",183,654,"Nadina","Nadina","Upper Fraser","Upper Fraser","Fraser","Summer",130,19,0.864815658,-3.063076456,"F","VIN","ECVI",50.854,-127.529,"Mixed","NO","AvgCopy",0.529722044,NA,0,0,0,0,NA,44557.87371,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,1.088678096,3.242622161,0,NA,32.04077742,NA,0,0,0,NA,0,0,15.70332526,13537.95352,6.855773039,0,0,NA,0,18.73939311,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"369","1000-0023-118-5983",0,"HS","SW",2010,"02-Jul-10",183,654,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",126,17,0.84984023,-3.070662714,"M","VIN","ECVI",50.854,-127.529,"Mixed","NO","AvgCopy",0.734745072,NA,0,0,0,0,NA,26795.66884,1.121640262,0,0,0,0,0,0,NA,2.443894319,0,0,NA,NA,NA,0,0,0,NA,314.5882724,NA,0,0,0,NA,0,0,1801.895011,0,22.93592837,0,0,NA,0,2.802240719,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"370","1000-0023-118-5984",0,"HS","SW",2010,"02-Jul-10",183,654,"DollyVarden Cr","Chilliwack","Lower Fraser","Lower Fraser","Fraser","Summer",115,13,0.854771102,-3.068150169,"M","VIN","ECVI",50.854,-127.529,"Mixed","NO","AvgCopy",10072.10474,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,556.4860337,NA,0,0,0,NA,0,0,180165.0634,0,0,0,0,NA,0,9.505206738,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"371","1000-0023-118-5995",0,"HS","SW",2010,"02-Jul-10",183,654,"Nahatlatch R","Nahatlatch","Lower Fraser","Lower Fraser","Fraser","Summer",123,17,0.913552661,-3.039266413,"F","VIN","ECVI",50.741,-127.132,"Mixed","NO","AvgCopy",11.9858119,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,3999130.341,0,70.11984179,0,0,NA,0,12.36366787,0,0,0,NA,0,0,0,91.86325552,NA,0,0,0,6.752170406,0,0,0,0,0
"372","1000-0023-118-5996",0,"HS","SW",2010,"02-Jul-10",183,654,"Quesnel Mitche","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",130,20,0.910332271,-3.040800061,"F","VIN","ECVI",50.741,-127.132,"Mixed","NO","AvgCopy",2.65e-12,NA,0,0,1.073854048,0,NA,32.05116081,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,471722.842,NA,0,0,0,NA,0,0,1251065.937,0,0,0,0,NA,0,11102.07079,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"373","1000-0023-118-5997",0,"HS","SW",2010,"02-Jul-10",183,654,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Summer",125,16,0.8192,-3.086610056,"M","VIN","ECVI",50.741,-127.132,"Mixed","NO","AvgCopy",0.175979721,NA,0,0,31.79107397,0,NA,24997.97331,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,295383.8218,0,88.59012079,0,0,NA,0,2356.561852,0,0,0,NA,0,0,0,0,NA,0,0,0,1.148900911,0,0,0,0,0
"374","1000-0023-118-5998",0,"HS","SW",2010,"02-Jul-10",183,654,"Little","L.Shuswap","Thompson","Thompson","Thompson","Summer",126,16,0.799849628,-3.096991653,"M","VIN","ECVI",50.741,-127.132,"Mixed","NO","AvgCopy",0.024380551,NA,0,0,0,0,NA,5.532571817,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,4814.112135,NA,0,0,0,NA,0,0,65330.97582,0,8.461593711,0,0,NA,0,16.24241673,0,0,0,NA,0,0,0,0,NA,0,0,0,1.270490624,0,0,0,0,0
"375","1000-0023-118-5999",0,"HS","SW",2010,"02-Jul-10",183,654,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",124,16,0.839179618,-3.076145073,"F","VIN","ECVI",50.727,-126.939,"Mixed","NO","AvgCopy",72.15491527,NA,0,0,67163.27011,0,NA,13.06943021,0.620200049,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,47.14355105,NA,0,0,0,NA,0,0,11849.51307,0,26.69559883,0,0,NA,0,74.85026805,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"376","1000-0023-118-6000",0,"HS","SW",2010,"02-Jul-10",183,654,"Felix","E.Stuart","Upper Fraser","Upper Fraser","Fraser","Summer",138,22,0.837115574,-3.077214578,"F","VIN","ECVI",50.727,-126.939,"Mixed","NO","AvgCopy",9.43e-07,NA,0,0,0.306164406,0,NA,1117.952717,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,2.979119818,NA,0,0,0,NA,0,0,92767.48789,0,16.49827729,0,0,NA,0,4.191618173,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"428","1000-0026-118-7843",0,"HS","SW",2011,"23-Jun-11",174,1010,"Sproat","VI","VI","VI","VI","Summer",131,20,0.889643702,-3.050783891,"M","Northern","ECVI",50.943,-129.017,"Mixed","NO","AvgCopy",1.12e+16,NA,0,0,0,0,NA,472.464543,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,49388.77269,NA,0,0,0,NA,0,0,0,0,20.24419202,0,0,NA,0,1559.425997,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"429","1000-0026-118-7847",0,"HS","SW",2011,"23-Jun-11",174,1010,"LakeWashington","US","US","US","US","Summer",148,26,0.802025546,-3.095811798,"M","Northern","ECVI",51.018,-128.872,"Mixed","NO","AvgCopy",1346.005886,NA,0,0,0,0,NA,613537.9187,0,0,0,0,0,0.203282026,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,57529.16126,NA,0,0,0,NA,0,0,0,0,326.5396334,0,0,NA,0,12.51074973,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"430","1000-0026-118-7850",0,"HS","SW",2011,"23-Jun-11",174,1010,"Weaver","Weaver","Lower Fraser","Lower Fraser","Fraser","Summer",148,34,1.048802638,-2.979306229,"F","Northern","ECVI",51.082,-128.727,"Mixed","NO","AvgCopy",68434003844,NA,0,0,0,0,NA,260.2335538,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,529961.718,NA,0,0,0,NA,0,0,78519.7634,0,137.6841505,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"431","1000-0026-118-7851",0,"HS","SW",2011,"23-Jun-11",174,1010,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Summer",133,23,0.977626383,-3.009827087,"F","Northern","ECVI",51.082,-128.727,"Mixed","NO","AvgCopy",0.026525669,NA,0,0,0,0,NA,12610.20756,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0.251731865,110.4722006,0,0,NA,0,52.92925272,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"432","1000-0026-118-7852",0,"HS","SW",2011,"23-Jun-11",174,1010,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Summer",145,29,0.951248514,-3.021706009,"M","Northern","ECVI",51.082,-128.727,"Mixed","NO","AvgCopy",7.338844049,NA,0,0,0,0,NA,11936.94648,0.206450334,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,3.045025095,30.30021886,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"433","1000-0026-118-7853",0,"HS","SW",2011,"23-Jun-11",174,1010,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Summer",129,19,0.88508396,-3.05301553,"F","Northern","ECVI",51.082,-128.727,"Mixed","NO","AvgCopy",11.15604965,NA,0,0,0,0,NA,325.2959476,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,1.609664199,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"434","1000-0026-118-7854",0,"HS","SW",2011,"23-Jun-11",174,1010,"MiddleShuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",129,20,0.931667326,-3.030739135,"F","Northern","ECVI",51.213,-128.438,"Mixed","NO","AvgCopy",337.8084639,NA,0,0,0,0,NA,21328.62484,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,1393.298299,NA,0,0,0,NA,0,0.486683606,0,0.036916747,0.20233177,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"435","1000-0026-118-7855",0,"HS","SW",2011,"23-Jun-11",174,1010,"MiddleShuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",139,27,1.005354818,-2.997680637,"F","Northern","ECVI",51.213,-128.438,"Mixed","NO","AvgCopy",12.33241956,NA,0,0,0,0,NA,9231.186407,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,74567.12186,NA,0,0,0,NA,0,0,3308.402894,0,9.043512965,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"436","1000-0026-118-7856",0,"HS","SW",2011,"23-Jun-11",174,1010,"LakeWashington","US","US","US","US","Summer",157,35,0.904417771,-3.043630913,"M","Northern","ECVI",51.213,-128.438,"Mixed","NO","AvgCopy",4191.963591,NA,0,0,NA,0,NA,52999.27721,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,131.9977526,NA,0,0,0,NA,0,0,0,0.111431673,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"437","1000-0026-118-7857",0,"HS","SW",2011,"23-Jun-11",174,1010,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",142,28,0.97789674,-3.009707002,"M","Northern","ECVI",51.213,-128.438,"Mixed","NO","AvgCopy",4.23e+20,NA,0,0,0,0,NA,1873.344741,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,19197.32217,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,8.460595635,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"438","1000-0026-118-7858",0,"HS","SW",2011,"23-Jun-11",174,1010,"Birkenhead","Birkenhead","Lower Fraser","Lower Fraser","Fraser","Summer",147,30,0.944428861,-3.02483075,"M","Northern","ECVI",51.278,-128.341,"Mixed","NO","AvgCopy",0.490884048,NA,0,0,0,0,NA,26633.22857,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,87774.33212,NA,0,0,0,NA,0,0,317773.0961,0,69.13232312,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"439","1000-0026-118-7859",0,"HS","SW",2011,"23-Jun-11",174,1010,"Rossette","E.Stuart","Upper Fraser","Upper Fraser","Fraser","Summer",139,21,0.781942636,-3.106825106,"F","Northern","ECVI",51.278,-128.341,"Mixed","NO","AvgCopy",0.154606386,NA,0,0,4.032103182,0,NA,24.10092005,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,3949.815176,0,91.51794545,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"440","1000-0026-118-7860",0,"HS","SW",2011,"23-Jun-11",174,1010,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",135,24,0.975461058,-3.010790064,"F","Northern","ECVI",51.278,-128.341,"Mixed","NO","AvgCopy",0.860016601,NA,0,0,5925.365014,0,NA,3212.228862,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,111907.3825,NA,0,0,0,NA,0,0,0,19.93237044,0.134252628,0,0,NA,0,177.9303217,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"441","1000-0026-118-7861",0,"HS","SW",2011,"23-Jun-11",174,1010,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Summer",138,26,0.989318405,-3.004663911,"M","Northern","ECVI",51.278,-128.341,"Mixed","NO","AvgCopy",0.019858613,NA,0,0,0,0,NA,2.047527424,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,1.35469613,7.358025336,0,0,NA,0,433.5018461,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"479","1000-0026-118-7977",0,"HS","SW",2011,"04-Jul-11",185,1021,"Smokehouse Cr","Central Coast","Central Coast","Central Coast","Central Coast","Summer",120,15,0.868055556,-3.061452479,"M","Northern","Northern",51.254,-127.892,"Mixed","NO","AvgCopy",0.142014311,NA,0,0,0,0,NA,3.142489239,2.689071436,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,12.64188652,NA,0,0,0,NA,0,0,18.84861583,0,877.0762624,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,5.139370584,0,0,0,0,0
"480","1000-0026-118-7978",0,"HS","SW",2011,"04-Jul-11",185,1021,"Kitlope","Central Coast","Central Coast","Central Coast","Central Coast","Summer",122,16,0.88113102,-3.054959509,"F","Northern","Northern",51.254,-127.892,"Mixed","NO","AvgCopy",0.00795973,NA,0,0,0,0,NA,90410.53881,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,1147.726467,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"482","1000-0026-118-7980",0,"HS","SW",2011,"04-Jul-11",185,1021,"MiddleShuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",130,18,0.819299044,-3.086557552,"F","Northern","Northern",51.023,-127.939,"Mixed","NO","AvgCopy",1851.585199,NA,0,0,0,0,NA,27083.62905,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,8.850510614,NA,0,0,0,NA,0,0,664.2618635,0.07607808,0,0,0,NA,0,27037.33812,0,0,1.516014734,NA,0,0,11.6722023,0,NA,0,0,0,0,0,0,0,0,0
"483","1000-0026-118-7986",0,"HS","SW",2011,"04-Jul-11",185,1021,"Rossette","E.Stuart","Upper Fraser","Upper Fraser","Fraser","Summer",137,23,0.894470732,-3.048433865,"F","VIN","ECVI",50.848,-127.522,"Mixed","NO","AvgCopy",0.000574336,NA,0,0,0,0,NA,9484.135677,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,639.3814864,NA,0,0,0,NA,0,0,6651.923029,0,3089.521337,0,0,NA,0,0.90776693,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"484","1000-0026-118-7987",0,"HS","SW",2011,"04-Jul-11",185,1021,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Summer",138,23,0.875166282,-3.057909423,"F","VIN","ECVI",50.848,-127.522,"Mixed","NO","AvgCopy",16255.38746,NA,0,0,0,0,NA,372.9078561,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,87.82493078,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"485","1000-0026-118-7988",0,"HS","SW",2011,"04-Jul-11",185,1021,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",132,20,0.869577316,-3.060691798,"F","VIN","ECVI",50.848,-127.522,"Mixed","NO","AvgCopy",63261.56687,NA,0,0,0,0,NA,27628.68158,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,2.295324122,NA,0,0,0,NA,0,0,0,0,2.367275621,0,0,NA,0,2434.148134,0,0,0,NA,0,0,0,0,NA,0,0,0,0.645910783,0,0,0,0,0
"486","1000-0026-118-7996",0,"HS","SW",2011,"05-Jul-11",186,1022,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",127,19,0.92756091,-3.032657562,"F","VIN","ECVI",50.639,-126.818,"Mixed","NO","AvgCopy",81.17328065,NA,0,0,0,0,NA,569.1371116,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,849379.1877,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,2648.145593,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"487","1000-0026-118-7997",0,"HS","SW",2011,"05-Jul-11",186,1022,"Rossette","E.Stuart","Upper Fraser","Upper Fraser","Fraser","Summer",137,22,0.8555807,-3.067739021,"M","VIN","ECVI",50.639,-126.818,"Mixed","NO","AvgCopy",0.053985681,NA,0,0,0,0,NA,325.5759057,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0.220459935,4.334807863,0,0,NA,0,6.410937945,0,0,0,NA,78.61692453,0,0,0,NA,0,0,0,0,0,0,0,0,0
"488","1000-0026-118-7998",0,"HS","SW",2011,"05-Jul-11",186,1022,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",132,19,0.82609845,-3.082968193,"F","VIN","ECVI",50.639,-126.818,"Mixed","NO","AvgCopy",0.055321642,NA,0,0,0.974009523,0,NA,143089.1163,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,820400.7847,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,113.8907477,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"489","1000-0026-118-7999",0,"HS","SW",2011,"05-Jul-11",186,1022,"MiddleShuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",131,20,0.889643702,-3.050783891,"F","VIN","ECVI",50.639,-126.818,"Mixed","NO","AvgCopy",0.242374465,NA,0,0,34.93485751,0,NA,179558.8575,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,385408.8923,0,7.798654064,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"490","1000-0026-118-8000",0,"HS","SW",2011,"05-Jul-11",186,1022,"Roaring","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",138,24,0.913216989,-3.039426017,"F","VIN","ECVI",50.639,-126.818,"Mixed","NO","AvgCopy",0.4346719,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,3121330.003,NA,0,0,0,NA,0,0,0,2.27043705,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"595","1000-0029-118-B0657",1,"HS","SW",2012,"12-Jul-12",194,1395,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",125,17,0.8704,-3.060281118,"F","Northern","Northern",51.062,-127.788,"Mixed","NO","AvgCopy",5.8e-15,0,0,NA,NA,NA,NA,195.9634139,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2.897291276,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"596","1000-0029-118-B0661",1,"HS","SW",2012,"12-Jul-12",194,1395,"L Shuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",116,14,0.896920743,-3.047245932,"F","Northern","Northern",50.999,-127.863,"Mixed","NO","AvgCopy",0.093581194,0,0,NA,NA,NA,NA,58.33116819,0,NA,0,NA,0,0,0,0,212.9228152,0,0,0,0,0,0,0,NA,0,32.00790914,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1.040756119,0,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"597","1000-0029-118-B0663",1,"HS","SW",2012,"12-Jul-12",194,1395,"L Shuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",113,13,0.900965211,-3.045291978,"F","Northern","Northern",50.954,-127.736,"Mixed","NO","AvgCopy",0.235280679,0,0,NA,NA,NA,NA,15.6181502,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"598","1000-0029-118-B0664",1,"HS","SW",2012,"12-Jul-12",194,1395,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",91,6,0.796208984,-3.098972927,"M","Northern","Northern",50.954,-127.736,"Mixed","NO","AvgCopy",0.051807309,0,0,NA,NA,NA,NA,208.010261,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,244.426744,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"599","1000-0029-118-B0667",1,"HS","SW",2012,"12-Jul-12",194,1395,"L Shuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",126,18,0.899830832,-3.04583913,"M","VIN","ECVI",50.897,-127.63,"Mixed","NO","AvgCopy",0.013143354,0,0,NA,NA,NA,NA,229.4714629,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,145.9805614,NA,0,0,0,0,NA,0,560.6082778,0,0,0,0,0,0,1.386269764,0,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"600","1000-0029-118-B0670",1,"HS","SW",2012,"12-Jul-12",194,1395,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",116,14,0.896920743,-3.047245932,"M","VIN","ECVI",50.897,-127.63,"Mixed","NO","AvgCopy",134280.8259,0,0,NA,NA,NA,NA,4280.686067,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,25947.15726,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"601","1000-0029-118-B0671",1,"HS","SW",2012,"12-Jul-12",194,1395,"L Shuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",98,9,0.956234222,-3.019435718,"M","VIN","ECVI",50.897,-127.63,"Mixed","NO","AvgCopy",9.767169531,0,0,NA,NA,NA,NA,3505.40071,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,94498.93249,0,0,0,0,0,0,14.94095282,0,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"602","1000-0029-118-B0672",1,"HS","SW",2012,"12-Jul-12",194,1395,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",90,6,0.823045267,-3.084576278,"M","VIN","ECVI",50.897,-127.63,"Mixed","NO","AvgCopy",2559.625268,0,0,NA,NA,NA,NA,2471.250785,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,8879.226522,NA,0,0,0,0,NA,8.868638675,590.7651274,12.61123025,0,0,0,0,0,3696.581347,0,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"604","1000-0029-118-B0676",1,"HS","SW",2012,"12-Jul-12",194,1395,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",95,7,0.816445546,-3.088072776,"M","VIN","ECVI",50.954,-127.542,"Mixed","NO","AvgCopy",72.49134745,0,0,NA,NA,NA,NA,951.2353968,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,95.50423478,NA,0,0,0,0,NA,0,16507.9973,0,0,0,0,0,0,627.8654077,0,NA,0,0,0,NA,NA,0,0,0,0,NA,0.61255375,0,0,0,0,0
"605","1000-0029-118-B0677",1,"HS","SW",2012,"12-Jul-12",194,1395,"L Shuswap","L.Shuswap","Thompson","Thompson","Thompson","Summer",105,10,0.863837599,-3.063567897,"M","VIN","ECVI",50.849,-127.311,"Mixed","NO","AvgCopy",9904.830354,0,0,NA,NA,NA,NA,2676.663978,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,25.53399352,NA,0,0,0,0,NA,0,0,0,188.7841356,0,0,0,0,5.71275878,0,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"606","1000-0029-118-B0682",1,"HS","SW",2012,"12-Jul-12",194,1395,"Weaver","Weaver","Lower Fraser","Lower Fraser","Fraser","Summer",94,7,0.842780501,-3.074285521,"M","VIN","ECVI",50.806,-127.395,"Mixed","NO","AvgCopy",1895.188777,0,0,NA,NA,NA,NA,198.8713323,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,25.54777261,NA,0,0,0,0,NA,0,1638.21823,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
