Unique,Ewatch,Prog,SWFW,Year,Date,DOY,days,Stock,Stock_Analysis,Stock_Region,Stock_Group,Stock_Area,SEASON1,Length,Mass,K,logK,Sex,Catch_Region,Zone,Latitude,Longitude,Tissue,LOD,Value,hkg,ae_hyd,ae_sal,arena1,arena2,ascv,aspv,c_b_cys,ce_sha,cov,cr_sal,ctv,de_sal,fa_mar,fl_psy,gy_sal,ic_hof,ic_mul,ihnv,ipnv,isav7,isav8,ku_thy,lo_sal,mitov,mo_vis,my_arc,my_cer,my_ins,na_sal,ne_per,omv,ortho,pa_kab,pa_min,pa_pse,pa_ther,pch_sal,pisck_sal,pmcv,prv,pspv,re_sal,reov,rlo,sav,sch,sgpx,smallUK,sp_des,sp_sal,te_bry,te_mar,toti,ven,ver,vhsv,vi_ang,vi_sal,ye_ruc_glnA
1000-0018-118-1132,0,HS,SW,2008,13-Nov-08,318,58,Woss Lake,VI,VI,VI,VI,Overwinter,162,39,0.917317256,-3.037480437,F,Northern,ECVI,51.08,-128.695,Mixed,NO,AvgCopy,0.033334502,,0,0,0,0,,6160.870186,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,2.652022502,,0,0,0,,0,0,0,4.113088778,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0018-118-1133,0,HS,SW,2008,13-Nov-08,318,58,Nimpkish L,VI,VI,VI,VI,Overwinter,168,44,0.927950545,-3.032475169,F,Northern,ECVI,51.08,-128.695,Mixed,NO,AvgCopy,0.021520914,,0,0,0,0,,33007.34404,0,0,0,0,0,0,0,,491.0024514,0,0,,,,0,0,0,,0,,0,0,0,,0,0,4.427259164,106.3516515,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0018-118-1135,0,HS,SW,2008,13-Nov-08,318,58,Wannock,Central Coast,Central Coast,Central Coast,Central Coast,Overwinter,172,50,0.982617883,-3.007615336,F,Northern,ECVI,51.08,-128.695,Mixed,NO,AvgCopy,0.013710004,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,17.13414459,,0,0,0,,0,0,0,651.4911535,272.9362921,0,0,,0,4.77772863,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0018-118-1136,0,HS,SW,2008,13-Nov-08,318,58,Nimpkish L,VI,VI,VI,VI,Overwinter,180,52,0.891632373,-3.049814172,M,Northern,ECVI,51.08,-128.695,Mixed,NO,AvgCopy,0.008453456,,0,0,0,0,,39.49715663,0,0,0,0,0,1.60397961,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,182.7661704,244.3188955,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0018-118-1137,0,HS,SW,2008,13-Nov-08,318,58,Long Lake,Central Coast,Central Coast,Central Coast,Central Coast,Overwinter,182,59,0.978673542,-3.009362152,F,Northern,ECVI,51.08,-128.695,Mixed,NO,AvgCopy,1115.904729,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,6.578487825,,0,0,0,,0,0,0,9.390301076,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0018-118-1139,0,HS,SW,2008,13-Nov-08,318,58,Neechanz,Central Coast,Central Coast,Central Coast,Central Coast,Overwinter,173,50,0.965676571,-3.015168305,M,Northern,ECVI,51.08,-128.695,Mixed,NO,AvgCopy,5.495880788,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,2.348446081,,0,0,0,,0,0,0,694.8585212,9.878259826,0,0,,0,4.651946596,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0018-118-1146,0,HS,SW,2008,13-Nov-08,318,58,Nimpkish L,VI,VI,VI,VI,Overwinter,171,46,0.919961178,-3.036230499,F,Northern,ECVI,51.212,-128.451,Mixed,NO,AvgCopy,0.014703693,,0,0,0,0,,2.98089074,0,0,0,,0,0,0,,0.689851342,0,0,,,,0,0,0,,179.6711126,,0,0,0,,0,0,5.874571083,186.5524731,0,0,0,,0,0,0,0,0,,0,0,0.53743545,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2259,0,HS,SW,2009,17-Jun-09,168,274,LakeWashington,US,US,US,US,Summer,121,13,0.733816109,-3.134412759,,WCVI,WCVI,48.348,-123.879,Mixed,NO,AvgCopy,0.00659586,,0,0,0,0,,9497.60695,1991.604884,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,1154.717214,2272.341537,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2260,0,HS,SW,2009,17-Jun-09,168,274,LakeWashington,US,US,US,US,Summer,117,12,0.749244668,-3.125376339,,WCVI,WCVI,48.422,-124.203,Mixed,NO,AvgCopy,0.167951761,,0,0,0,0,,730936.1478,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,0,32.23083887,0,0,,0,0,0,0,0,,0.730798543,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2261,0,HS,SW,2009,17-Jun-09,168,274,LakeWashington,US,US,US,US,Summer,140,23,0.83819242,-3.076656271,,WCVI,WCVI,48.473,-124.342,Mixed,NO,AvgCopy,0.000333405,,0,0,0,0,,2540.266043,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,14463.8366,0,44.51562893,1050.259757,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2262,0,HS,SW,2009,17-Jun-09,168,274,Little,Late Shuswap,Thompson,Thompson,Thompson,Summer,132,21,0.913056182,-3.039502499,,WCVI,WCVI,48.473,-124.342,Mixed,NO,AvgCopy,102.2106967,,0,0,0,0,,7.021548315,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2290,0,HS,SW,2009,18-Jun-09,169,275,Lake Wenatchee,US,US,US,US,Summer,140,27,0.983965015,-3.007020343,,WCVI,WCVI,48.476,-125.858,Mixed,NO,AvgCopy,0.329244932,,0,0,0,0,,1698.834504,4.506691807,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,18879.96841,0,2.224399443,0,0,,0,1992.194799,0,0,0,,0,0,0,0,,0,0,,3.620485307,0,0,0,0,0
1000-0020-118-2292,0,HS,SW,2009,18-Jun-09,169,275,RedfishLk Idaho,US,US,US,US,Summer,123,19,1.021029445,-2.990961733,,WCVI,WCVI,48.476,-125.858,Mixed,NO,AvgCopy,0.000237424,,0,0,0,0,,7.143540354,30.41216968,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,1091213.156,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2293,0,HS,SW,2009,18-Jun-09,169,275,Lake Wenatchee,US,US,US,US,Summer,125,21,1.0752,-2.968510744,,WCVI,WCVI,48.476,-125.858,Mixed,NO,AvgCopy,0.001917311,,0,0,0,0,,0,116.1749247,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,135.0587831,0,0,0,0,,0,1870.984344,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2298,0,HS,SW,2009,19-Jun-09,170,276,Great Central,VI,VI,VI,VI,Summer,111,13,0.950548796,-3.022025584,,WCVI,WCVI,49.094,-126.028,Mixed,NO,AvgCopy,1.31E-06,,0,0,1.1969299,0,,1675.112172,0,,0,0,0,0,0,,0,0,0,,,,0,0,0,,155.5833778,,0,0,0,,0,0,23.58837245,0,326.0954111,0,0,,0.83206343,122961.1093,0,0,0,,0,0,,0,,0,0,0,251.0831017,0,0,0,0,0
1000-0020-118-2299,0,HS,SW,2009,19-Jun-09,170,276,LakeWashington,US,US,US,US,Summer,122,18,0.991272397,-3.003806987,,WCVI,WCVI,49.094,-126.028,Mixed,NO,AvgCopy,2.23E-05,,0,0,0,0,,116915.1144,0,0,0,0,0,0,0,,0,0,0,,,,0,2.764760436,0,,0,,0,0,0,,0,0,0,102.9977514,4675.087974,0,0,,0.535382054,0,0,0,0,,0,0,0,0,,0,0,0,33.00685769,0,0,0,0,0
1000-0020-118-2300,0,HS,SW,2009,19-Jun-09,170,276,Okanagan,US,US,US,US,Summer,125,16,0.8192,-3.086610056,,WCVI,WCVI,49.023,-126.17,Mixed,NO,AvgCopy,2.29E-05,,0,0,0,0,,2469.31814,37706.07204,0,0,0,0,0.917851375,17.75169036,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,19652.08115,0,4.974961205,0,0,,4826.177232,1323.976887,0,0,0,,0,0,0,0,,0,0,0,8.404733284,0,0,0,0,0
1000-0020-118-2301,0,HS,SW,2009,19-Jun-09,170,276,Lake Wenatchee,US,US,US,US,Summer,142,28,0.97789674,-3.009707002,,WCVI,WCVI,49.023,-126.17,Mixed,NO,AvgCopy,0.081403675,,0,0,0,0,,2212.726398,48.79690406,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,24938.97979,0,1.946997239,0,0,,4.778948665,348.8819161,0,0,0,,0,0,0,0,,0,0,0,0.389051446,0,0,0,0,0
1000-0020-118-2302,0,HS,SW,2009,19-Jun-09,170,276,Okanagan,US,US,US,US,Summer,144,29,0.971204132,-3.012689478,,WCVI,WCVI,49.023,-126.17,Mixed,NO,AvgCopy,0.000600096,,0,0,0,0,,166961.2668,1554.642256,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,878.3381901,0,0,0,0,,0.328048013,492.2458812,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2303,0,HS,SW,2009,19-Jun-09,170,276,Lake Wenatchee,US,US,US,US,Summer,147,30,0.944428861,-3.02483075,,WCVI,WCVI,49.023,-126.17,Mixed,NO,AvgCopy,0.000118103,,0,0,0,0,,427.9227268,117.7348741,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,75658.32834,0,0,0,0,,0,67.77981016,0,0,0,,0,0,0,0,,0,0,0,0.82015575,0,0,0,0,0
1000-0020-118-2304,0,HS,SW,2009,19-Jun-09,170,276,Okanagan,US,US,US,US,Summer,133,22,0.935120888,-3.029132242,,WCVI,WCVI,49.023,-126.17,Mixed,NO,AvgCopy,0.000637095,,0,0,0,0,,788.4023221,6439.290424,0,,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,,0,11213.6071,0,5.434304328,0,0,,0,40165.28197,0,0,0,,0,0,0,0,,0,0,0,3.365994579,0,0,0,0,0
1000-0020-118-2305,0,HS,SW,2009,19-Jun-09,170,276,Okanagan,US,US,US,US,Summer,148,34,1.048802638,-2.979306229,,WCVI,WCVI,48.957,-126.275,Mixed,NO,AvgCopy,0.14101737,,0,0,0,0,,0,742.8789794,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,31329.51397,0,0,0,0,,0,426.6155434,0,0,0,,0,0,0,0,,0,0,0,0.536167277,0,0,0,0,0
1000-0020-118-2306,0,HS,SW,2009,19-Jun-09,170,276,Baker Lake,US,US,US,US,Summer,144,24,0.803755144,-3.094876235,,WCVI,WCVI,48.957,-126.275,Mixed,NO,AvgCopy,0.270538527,,0,0,0,0,,4475.523302,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,0,106.3544937,8.733432442,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,18.2829322,0,0,0,0,0
1000-0020-118-2307,0,HS,SW,2009,19-Jun-09,170,276,Baker Lake,US,US,US,US,Summer,140,24,0.874635569,-3.058172865,,WCVI,WCVI,48.957,-126.275,Mixed,NO,AvgCopy,0.233761881,,0,0,0,0,,842.7211874,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,53.15521822,750.5592071,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2316,0,HS,SW,2009,20-Jun-09,171,277,Harrison,Harrison-Widgeon,Harrison-Widgeon,Harrison-Widgeon,Harrison-Widgeon,Summer,155,35,0.939881172,-3.02692705,,WCVI,WCVI,49.329,-126.579,Mixed,NO,AvgCopy,0.40766348,,0,0,0,0,,0,8.821325691,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,1541483.733,,0,0,0,,0,0,105.0755795,0,426.2259307,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2317,0,HS,SW,2009,20-Jun-09,171,277,Okanagan,US,US,US,US,Summer,142,25,0.873122089,-3.058925024,,WCVI,WCVI,49.329,-126.579,Mixed,NO,AvgCopy,5.1524912,,0,0,0,0,,13.45375622,17.29255896,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,624739.0652,0,14.5242348,0,0,,0,77657.2735,0,0,0,,0,0,0,1.731789702,,0,0,0,0,0,0,0,0,0
1000-0020-118-2318,0,HS,SW,2009,20-Jun-09,171,277,Okanagan,US,US,US,US,Summer,130,21,0.955848885,-3.019610762,,WCVI,WCVI,49.329,-126.579,Mixed,NO,AvgCopy,6.35E-05,,0,0,0,0,,10471.4757,3952.464287,0,0,0,0,0.024879255,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,123128.7882,0,54.2464351,0,0,,0,2574.836216,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2331,0,HS,SW,2009,20-Jun-09,171,277,Lake Wenatchee,US,US,US,US,Summer,147,33,1.038871748,-2.983438064,,WCVI,WCVI,49.248,-126.763,Mixed,NO,AvgCopy,0.055835681,,0,0,0,0,,245.2404249,40.95166499,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,26233.45279,0,0,0,0,,0.596174649,72.88990895,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2332,0,HS,SW,2009,20-Jun-09,171,277,LakeWashington,US,US,US,US,Summer,135,24,0.975461058,-3.010790064,,WCVI,WCVI,49.248,-126.763,Mixed,NO,AvgCopy,0.001420006,,0,0,0,0,,3669.672837,4.805036256,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,,0.16659575,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2333,0,HS,SW,2009,20-Jun-09,171,277,Baker Lake,US,US,US,US,Summer,136,23,0.91434714,-3.038888889,,WCVI,WCVI,49.248,-126.763,Mixed,NO,AvgCopy,2.329951479,,0,0,0,0,,8.987295815,23.34212626,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,0,695.4256077,0,0,,0.427719102,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2336,0,HS,SW,2009,20-Jun-09,171,277,,,,,,Summer,129,24,1.118000791,-2.951557889,,WCVI,WCVI,49.203,-126.84,Mixed,NO,AvgCopy,0.005410926,,0,0,0,0,,4.312394715,16.76060987,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,,0.143675666,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2337,0,HS,SW,2009,20-Jun-09,171,277,Okanagan,US,US,US,US,Summer,153,30,0.837619853,-3.076953038,,WCVI,WCVI,49.203,-126.84,Mixed,NO,AvgCopy,0.577765629,,0,0,0,0,,1210.46296,10.04013371,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,48539.89221,0,0,0,0,,0,18.87366843,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2338,0,HS,SW,2009,20-Jun-09,171,277,Okanagan,US,US,US,US,Summer,150,28,0.82962963,-3.081115746,,WCVI,WCVI,49.203,-126.84,Mixed,NO,AvgCopy,1.31E-06,,0,0,0,0,,766.464638,11518.7025,0,0,0,0,0,0,,0,0,0,,,,0,0.511681147,0,,0,,0,0,0,,0,0,50932.79961,0,19.83450697,0,0,,0.423349963,214.9090302,0,0,0,,1.043981064,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2354,0,HS,SW,2009,21-Jun-09,172,278,Okanagan,US,US,US,US,Summer,144,28,0.937714335,-3.027929445,,WCVI,WCVI,49.769,-127.576,Mixed,NO,AvgCopy,0.177002001,,0,0,0,0,,6717.882649,433.4068466,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,9806.809081,0,9.320360319,0,0,,0,312.0442209,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2355,0,HS,SW,2009,21-Jun-09,172,278,Okanagan,US,US,US,US,Summer,146,34,1.092497243,-2.96157965,,WCVI,WCVI,49.769,-127.576,Mixed,NO,AvgCopy,2799.656491,,0,0,0,0,,11.164331,161.12466,0,0,0,0,0.282767453,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,3834.686522,0,12.9386904,0,0,,0,1769.405095,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2356,0,HS,SW,2009,21-Jun-09,172,278,Okanagan,US,US,US,US,Summer,141,28,0.998850965,-3.000499307,,WCVI,WCVI,49.769,-127.576,Mixed,NO,AvgCopy,0.068591827,,0,0,0,0,,266.9173178,1861.938526,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,13281.87322,0,54.62088392,0,0,,0,861.9465083,,0,0,,0,0,0,0,,0,8.349154103,0,0,0,0,0,0,0
1000-0020-118-2357,0,HS,SW,2009,21-Jun-09,172,278,LakeWashington,US,US,US,US,Summer,143,29,0.991721858,-3.003610114,,WCVI,WCVI,49.769,-127.576,Mixed,NO,AvgCopy,0.000673441,,0,0,0,0,,27869.62894,467.7699701,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,4.96849866,490.1236302,0,0,,0,0,,0,0,,0,0,0,0,,0,2.502011687,0,0,0,0,0,0,0
1000-0020-118-2358,0,HS,SW,2009,21-Jun-09,172,278,Baker Lake,US,US,US,US,Summer,133,19,0.807604403,-3.092801322,,WCVI,WCVI,49.769,-127.576,Mixed,NO,AvgCopy,0.00071402,,0,0,0,0,,578.8432814,23.20157943,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,2.511098434,0,0,2931.283647,0,0,,0,0,0,0,0,,0.847008819,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2413,0,HS,SW,2009,23-Jun-09,174,280,Long Lake,Central Coast,Central Coast,Central Coast,Central Coast,Summer,126,18,0.899830832,-3.04583913,,Northern,ECVI,51.215,-128.454,Mixed,NO,AvgCopy,675098.97,,0,0,0,0,,1.331072417,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,97.57580327,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2414,0,HS,SW,2009,24-Jun-09,175,281,Gates Cr,Gates,Middle Fraser,Middle Fraser,Fraser,Summer,127,18,0.878741915,-3.056138658,,Northern,ECVI,51.393,-128.319,Mixed,NO,AvgCopy,496387104.4,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,,0,0,0,0,0,0,,0,31.13091049,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2415,0,HS,SW,2009,24-Jun-09,175,281,Seymour,Seymour,Lower Fraser,Lower Fraser,Fraser,Summer,129,19,0.88508396,-3.05301553,,Northern,ECVI,51.393,-128.319,Mixed,NO,AvgCopy,67455825433,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,3.281653265,0,0,0,0,0,0,0,0
1000-0020-118-2424,0,HS,SW,2009,24-Jun-09,175,281,Birkenhead,Birkenhead,Lower Fraser,Lower Fraser,Fraser,Summer,168,49,1.033399471,-2.985731765,,Northern,Northern,52.313,-129.725,Mixed,NO,AvgCopy,2.195914054,,0,0,0,0,,24.33746253,0,,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,9887.832261,0.33034339,0,0,0,,0.735680899,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2425,0,HS,SW,2009,24-Jun-09,175,281,Phillips,South Coast,South Coast,South Coast,South Coast,Summer,167,47,1.009133084,-2.996051556,,Northern,Northern,52.313,-129.725,Mixed,NO,AvgCopy,9.741642502,,0,0,0,0,,64.61861241,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,1283.65536,0.017342586,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2427,0,HS,SW,2009,24-Jun-09,175,281,Stellako,Stellako,Upper Fraser,Upper Fraser,Fraser,Summer,160,40,0.9765625,-3.010299957,,Northern,Northern,52.313,-129.725,Mixed,NO,AvgCopy,2775.445984,,0,0,0,0,,39.82655303,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,65.10993746,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2428,0,HS,SW,2009,24-Jun-09,175,281,Gates Cr,Gates,Middle Fraser,Middle Fraser,Fraser,Summer,157,38,0.981939294,-3.007915361,,Northern,Northern,52.313,-129.725,Mixed,NO,AvgCopy,121.5330876,,0,0,0,0,,37.26973096,0,0,0,0,0,0,0,,0,0,0,,,,0,4.680360817,0,,3704.940877,,0,0,0,,0,0,0,663.9281732,0,0,0,,0,83.00322457,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2439,0,HS,SW,2009,24-Jun-09,175,281,RedfishLk Idaho,US,US,US,US,Summer,195,75,1.011480301,-2.995042571,,Northern,Northern,52.483,-130.504,Mixed,NO,AvgCopy,261.5377473,,0,0,0,0,,55.92059856,6.514075747,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,57.32165209,,0,0,0,,0,0,9057.337973,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2440,0,HS,SW,2009,24-Jun-09,175,281,Weaver,Weaver,Lower Fraser,Lower Fraser,Fraser,Summer,163,46,1.062172415,-2.973804982,,Northern,Northern,52.483,-130.504,Mixed,NO,AvgCopy,375.5131244,,0,0,0,0,,10.80675631,10.25229163,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,299009.7856,,0,0,0,,0,0,7410.436914,254.5481204,0,0,0,,0,0,0,0,0,,0,0,0.540287296,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2441,0,HS,SW,2009,24-Jun-09,175,281,Weaver,Weaver,Lower Fraser,Lower Fraser,Fraser,Summer,150,39,1.155555556,-2.93720917,,Northern,Northern,52.483,-130.504,Mixed,NO,AvgCopy,0.033757937,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,119834.1617,,0,0,0,,0,0,44580.7772,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2454,0,HS,SW,2009,25-Jun-09,176,282,Gates Cr,Gates,Middle Fraser,Middle Fraser,Fraser,Summer,181,65,1.096169293,-2.960122368,,Northern,Northern,53.227,-130.951,Mixed,NO,AvgCopy,13166.93182,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,104.9827608,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2456,0,HS,SW,2009,25-Jun-09,176,282,Scotch,Scotch,Thompson,Thompson,Thompson,Summer,175,57,1.063556851,-2.97323929,,Northern,Northern,53.227,-130.951,Mixed,NO,AvgCopy,2.303186958,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,1546499.416,,0,0,0,,,0,13834.39419,20.33395903,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2457,0,HS,SW,2009,25-Jun-09,176,282,Great Central,VI,VI,VI,VI,Summer,178,62,1.09933912,-2.958868317,,Northern,Northern,53.227,-130.951,Mixed,NO,AvgCopy,6.807222847,,0,,0,0,,1.095289121,6.04815608,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,75317.30674,,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2458,0,HS,SW,2009,25-Jun-09,176,282,,,,,,Summer,146,31,0.996100427,-3.001696874,,Northern,Northern,53.227,-130.951,Mixed,NO,AvgCopy,0.968640102,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,29232.99505,,0,0,0,,0,0,0,0,0,0,0,,0,4.509545187,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2459,0,HS,SW,2009,26-Jun-09,177,283,Great Central,VI,VI,VI,VI,Summer,165,46,1.024014247,-2.989694001,,Northern,Northern,54.424,-131.062,Mixed,NO,AvgCopy,4.81E+13,,0,0,0,0,,2377.405084,0,0,0,0,0,0,0,,1.277194938,0,0,,,,0,0,0,,0,,0,0,0,,0,0,2.387897878,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2468,0,HS,SW,2009,26-Jun-09,177,283,Tankeeah,Central Coast,Central Coast,Central Coast,Central Coast,Summer,180,60,1.028806584,-2.987666265,,Northern,Northern,54.457,-131.619,Mixed,NO,AvgCopy,0.487148038,,0,,0,0,,0,3.837151997,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,146584.2924,,0,0,0,,0,0,0,23.70852518,1.662898278,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2469,0,HS,SW,2009,26-Jun-09,177,283,CopperR QCI,QCI,QCI,QCI,QCI,Summer,157,39,1.007779802,-2.99663435,,Northern,Northern,54.457,-131.619,Mixed,NO,AvgCopy,0.18725816,,0,0,0,0,,24283.87185,1.137991314,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,9.296151156,,0,0,0,,0,0,0,103773.0866,0,0,0,,0,5.522445023,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0020-118-2479,0,HS,SW,2009,26-Jun-09,177,283,Devon Lake,Central Coast,Central Coast,Central Coast,Central Coast,Summer,155,38,1.020442415,-2.991211498,,Northern,Northern,54.481,-131.957,Mixed,NO,AvgCopy,0.00686854,,0,0,0,0,,2.069517277,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,2421964.047,,0,0,0,,0,0,0,155.7401859,0.889398796,0,0,,0,0,0,0,0,,0,0,0,15.19385164,,0,0,0,0,0,0,0,0,0
